,0,1,2,3,4
124,0.09466666666666668,301.0,0.0,2.0,0.089
125,0.09573333333333332,301.0,0.0,2.0,0.09
126,0.0968,301.0,0.0,3.0,0.091
127,0.09786666666666666,301.0,0.0,2.0,0.092
128,0.0984,301.0,0.0,2.0,0.093
129,0.10026666666666667,301.0,0.0,2.0,0.094
130,0.10133333333333333,301.0,0.0,2.0,0.095
131,0.1024,301.0,0.0,2.0,0.096
132,0.10346666666666667,301.0,0.0,2.0,0.097
133,0.104,301.0,0.0,2.0,0.098
134,0.1056,301.0,0.0,2.0,0.099
135,0.10693333333333334,301.0,0.0,2.0,0.1
136,0.108,301.0,0.0,2.0,0.101
137,0.10906666666666666,301.0,0.0,2.0,0.102
138,0.1096,301.0,0.0,2.0,0.103
139,0.1112,301.0,0.0,2.0,0.104
140,0.11226666666666667,301.0,0.0,2.0,0.105
141,0.1136,301.5,0.0,2.0,0.106
142,0.11466666666666667,302.0,0.0,3.0,0.107
143,0.1152,302.0,0.0,2.0,0.108
144,0.1168,302.0,0.0,2.0,0.109
145,0.11786666666666666,301.0,0.0,2.0,0.11
146,0.11893333333333335,301.0,0.0,2.0,0.080377101984998
147,0.12026666666666667,301.0,0.0,2.0,0.080377101984998
148,0.1208,301.5,0.0,2.0,0.080377101984998
149,0.08906666666666666,302.0,0.0,2.0,0.08
150,0.08906666666666666,302.0,0.0,2.0,0.08
151,0.2912,304.0,0.0,2.0,0.08
152,0.2789333333333333,303.0,0.0,2.0,0.08
153,0.2789333333333333,303.0,0.0,3.0,0.08
154,0.3290666666666667,304.0,0.0,2.0,0.08
155,0.328,302.0,0.0,2.0,0.08
156,0.328,302.0,0.0,2.0,0.08
157,0.33466666666666667,302.0,0.0,2.0,0.08
158,0.3352,302.0,0.0,2.0,0.08
159,0.3357333333333334,302.0,0.0,3.0,0.08
160,0.3368,302.0,0.0,2.0,0.080016
161,0.3368,302.5,0.0,2.0,0.081016
162,0.3368,303.0,0.0,2.0,0.082016
163,0.3368,303.0,0.0,2.0,0.083016
164,0.5872,303.0,0.0,2.0,0.084016
165,0.5872,302.0,0.0,2.0,0.084016
166,0.5882666666666666,302.0,0.0,2.0,0.08336002813922581
167,0.4844,302.0,0.0,3.0,0.08336002813922581
168,0.6465333333333333,302.5,0.0,2.0,0.08336002813922581
169,0.6472,303.0,0.0,2.0,0.08336002813922581
170,0.6258666666666667,303.0,0.0,2.0,0.08336002813922581
171,0.9384,303.5,0.0,2.0,0.08336002813922581
172,0.782,302.8,0.0,3.0,0.08336002813922581
173,0.9356,302.6666666666667,0.0,2.0,0.08436002813922582
174,0.6992,302.0,0.0,2.0,0.08536002813922582
175,0.266,301.3333333333333,0.0,3.0,0.08636002813922582
176,0.09226666666666668,301.0,0.0,2.0,0.08736002813922582
177,0.0936,301.0,0.0,2.0,0.08836002813922582
178,0.09413333333333335,301.0,0.0,2.0,0.08936002813922582
179,0.09573333333333332,301.0,0.0,2.0,0.09036002813922582
180,0.0968,301.0,0.0,2.0,0.09136002813922582
181,0.09786666666666666,301.5,0.0,2.0,0.09236002813922582
182,0.09893333333333335,302.0,0.0,2.0,0.09336002813922582
183,0.0996,302.0,0.0,2.0,0.09436002813922582
184,0.10133333333333333,302.0,0.0,2.0,0.09536002813922582
185,0.10346666666666667,301.0,0.0,2.0,0.09636002813922581
186,0.10453333333333333,301.0,0.0,2.0,0.09636002813922581
187,0.1056,301.0,0.0,3.0,0.09636002813922581
188,0.10626666666666668,301.5,0.0,2.0,0.09636002813922581
189,0.10693333333333334,302.0,0.0,2.0,0.09636002813922581
190,0.10693333333333334,302.0,0.0,2.0,0.09636002813922581
191,0.3013333333333333,304.5,0.0,2.0,0.09636002813922581
192,0.3024,304.0,0.0,2.0,0.09636002813922581
193,0.3024,304.0,0.0,2.0,0.09636002813922581
194,0.3469333333333333,305.0,0.0,2.0,0.09636002813922581
195,0.3469333333333333,302.0,0.0,2.0,0.09636002813922581
196,0.3469333333333333,302.0,0.0,2.0,0.09636002813922581
197,0.3536,302.0,0.0,2.0,0.09636002813922581
198,0.3546666666666667,302.0,0.0,3.0,0.09636002813922581
199,0.3546666666666667,302.0,0.0,2.0,0.09636002813922581
200,0.35573333333333335,302.0,0.0,2.0,0.09637602813922581
201,0.35573333333333335,302.0,0.0,2.0,0.09639202813922582
202,0.35573333333333335,302.0,0.0,2.0,0.09641602813922581
203,0.35573333333333335,302.0,0.0,2.0,0.09643202813922581
204,0.35573333333333335,302.0,0.0,2.0,0.09743202813922582
205,0.35573333333333335,303.0,0.0,2.0,0.09843202813922582
206,0.35573333333333335,303.0,0.0,2.0,0.09843202813922582
207,0.3568,303.0,0.0,2.0,0.09843202813922582
208,0.4553333333333333,302.0,0.0,2.0,0.09843202813922582
209,0.6072,302.0,0.0,3.0,0.09843202813922582
210,0.6072,302.0,0.0,2.0,0.09843202813922582
211,0.6325333333333333,302.0,0.0,2.0,0.09843202813922582
212,0.49693333333333334,302.0,0.0,2.0,0.09943202813922582
213,0.4981333333333333,302.0,0.0,2.0,0.10043202813922582
214,0.6672,302.0,0.0,2.0,0.10143202813922582
215,0.6416,303.0,0.0,2.0,0.10243202813922582
216,0.6426666666666666,303.0,0.0,2.0,0.10343202813922582
217,0.5069333333333333,304.0,0.0,3.0,0.10343202813922582
218,0.8133333333333334,304.2,0.0,2.0,0.10343202813922582
219,0.9517333333333333,304.3333333333333,0.0,2.0,0.10343202813922582
220,1.1776,304.0,0.0,2.0,0.10343202813922582
221,1.2821333333333336,303.125,0.0,2.0,0.10343202813922582
222,0.698,302.0,0.0,3.0,0.10343202813922582
223,0.41533333333333333,301.6666666666667,0.0,2.0,0.10343202813922582
224,0.1704,301.0,0.0,2.0,0.10343202813922582
225,0.1136,301.0,0.0,2.0,0.10343202813922582
226,0.1136,301.0,0.0,2.0,0.10443202813922582
227,0.1136,301.0,0.0,2.0,0.10543202813922582
228,0.1136,301.0,0.0,3.0,0.10643202813922582
229,0.11466666666666667,301.0,0.0,2.0,0.10743202813922582
230,0.11573333333333333,301.0,0.0,2.0,0.10843202813922583
231,0.1168,301.5,0.0,1.0,0.10943202813922581
232,0.11786666666666666,302.0,0.0,3.0,0.11043202813922581
233,0.11906666666666665,302.0,0.0,2.0,0.11143202813922581
234,0.3178666666666667,304.0,0.0,2.0,0.11243202813922581
235,0.3189333333333333,305.0,0.0,2.0,0.11343202813922582
236,0.3213333333333333,305.0,0.0,2.0,0.11343202813922582
237,0.4448,304.6666666666667,0.0,2.0,0.11343202813922582
238,0.8474666666666667,304.3333333333333,0.0,3.0,0.11343202813922582
239,0.8485333333333333,301.6666666666667,0.0,2.0,0.11343202813922582
240,0.8973333333333334,301.6666666666667,0.0,2.0,0.11343202813922582
241,0.7114666666666667,302.5,0.0,3.0,0.11343202813922582
242,0.6662666666666667,304.0,0.0,3.0,0.11343202813922582
243,1.6157333333333332,304.6,0.0,2.0,0.11344802813922582
244,2.1125333333333334,307.3333333333333,0.0,2.0,0.11346402813922582
245,2.080266666666667,306.0,0.0,3.0,0.11346402813922582
246,1.1024,304.1666666666667,0.0,2.0,0.11346402813922582
247,0.5512,304.0,0.0,2.0,0.11346402813922582
248,0.7265333333333333,302.5,0.0,3.0,0.11346402813922582
249,0.24466666666666664,302.3333333333333,0.0,2.0,0.11346402813922582
250,0.12453333333333333,302.0,0.0,2.0,0.11346402813922582
251,0.4104,302.5,0.0,2.0,0.11346402813922582
252,0.3546666666666667,305.0,0.0,2.0,0.11348002813922582
253,0.3396,304.5,0.0,3.0,0.11350402813922582
254,0.6338666666666666,304.0,0.0,2.0,0.11351202813922581
255,0.8629333333333332,302.3333333333333,0.0,2.0,0.11353602813922582
256,0.8573333333333334,302.3333333333333,0.0,2.0,0.11355202813922582
257,0.7950666666666667,302.4,0.0,2.0,0.11356802813922581
258,1.2782666666666667,302.625,0.0,3.0,0.11359202813922582
259,2.1904,303.6666666666667,0.0,2.0,0.11360802813922583
260,2.739733333333333,304.125,0.0,3.0,0.11363202813922582
261,1.8474666666666668,303.45454545454544,0.0,2.0,0.11363202813922582
262,1.7130666666666665,302.1818181818182,0.0,3.0,0.11363202813922582
263,0.48533333333333334,302.25,0.0,2.0,0.11363202813922582
264,0.1868,301.0,0.0,3.0,0.11363202813922582
265,0.12453333333333333,302.0,0.0,2.0,0.11363202813922582
266,0.12453333333333333,302.0,0.0,2.0,0.11363202813922582
267,0.12453333333333333,302.0,0.0,2.0,0.11364802813922582
268,0.12453333333333333,302.0,0.0,2.0,0.11366402813922581
269,0.12453333333333333,302.0,0.0,2.0,0.11368002813922581
270,0.12453333333333333,302.0,0.0,2.0,0.11369602813922582
271,0.12453333333333333,301.5,0.0,2.0,0.11371202813922582
272,0.12453333333333333,301.0,0.0,2.0,0.11372802813922582
273,0.12506666666666666,301.0,0.0,3.0,0.11374402813922582
274,0.1256,301.0,0.0,2.0,0.11376002813922582
275,0.1256,301.0,0.0,2.0,0.11377602813922581
276,0.1256,301.0,0.0,2.0,0.11380002813922582
277,0.1256,301.0,0.0,2.0,0.11381602813922582
278,0.1256,301.0,0.0,2.0,0.11383202813922581
279,0.1256,301.0,0.0,2.0,0.11384802813922582
280,0.1256,301.0,0.0,2.0,0.11386402813922582
281,0.1256,301.0,0.0,2.0,0.11388002813922582
282,0.1256,301.0,0.0,3.0,0.11389602813922582
283,0.1256,301.0,0.0,2.0,0.11392002813922582
284,0.1256,301.0,0.0,2.0,0.11392802813922581
285,0.1256,302.0,0.0,2.0,0.11394402813922581
286,0.1256,302.0,0.0,2.0,0.11396802813922582
287,0.1256,302.0,0.0,2.0,0.11398402813922581
288,0.3256,303.0,0.0,2.0,0.11400002813922581
289,0.3256,303.0,0.0,2.0,0.11401602813922582
290,0.3256,303.0,0.0,2.0,0.09949496078201604
291,0.6114666666666667,303.5,0.0,2.0,0.09949496078201604
292,0.45853333333333335,304.0,0.0,3.0,0.09949496078201604
293,0.6053333333333334,304.0,0.0,2.0,0.09949496078201604
294,0.9394666666666668,307.0,0.0,2.0,0.09949496078201604
295,0.8928,304.3333333333333,0.0,2.0,0.09949496078201604
296,0.7810666666666668,304.4,0.0,2.0,0.09949496078201604
297,0.6882666666666666,303.75,0.0,2.0,0.09949496078201604
298,0.5446666666666666,302.0,0.0,3.0,0.09949496078201604
299,0.9794666666666667,302.6666666666667,0.0,2.0,0.09949496078201604
300,1.2421333333333335,302.5,0.0,2.0,0.09949496078201604
301,1.4653333333333332,302.875,0.0,3.0,0.09949496078201604
302,1.4949333333333334,303.5,0.0,2.0,0.09949496078201604
303,1.7470666666666665,303.2,0.0,3.0,0.09949496078201604
304,1.4344,302.5,0.0,2.0,0.09951096078201604
305,2.7674666666666665,305.5,0.0,2.0,0.09951096078201604
306,1.1237333333333333,304.0,0.0,3.0,0.09951096078201604
307,0.8305333333333332,302.3333333333333,0.0,2.0,0.09951096078201604
308,0.6284,301.8,0.0,3.0,0.09951096078201604
309,0.10906666666666666,301.0,0.0,2.0,0.09951096078201604
310,0.4037333333333334,301.0,0.0,2.0,0.09953496078201604
311,0.38826666666666665,301.5,0.0,2.0,0.10053496078201604
312,0.3056,304.0,0.0,2.0,0.10153496078201604
313,0.3356,304.5,0.0,2.0,0.10253496078201604
314,0.6181333333333334,304.0,0.0,3.0,0.10353496078201604
315,0.5925333333333332,302.0,0.0,2.0,0.10453496078201605
316,0.6026666666666666,302.0,0.0,2.0,0.10553496078201605
317,0.5004,303.0,0.0,2.0,0.10653496078201605
318,0.666,302.5,0.0,2.0,0.10753496078201605
319,0.6672,302.0,0.0,2.0,0.10753496078201605
320,0.9128,302.3333333333333,0.0,2.0,0.10753496078201605
321,0.8006666666666666,304.0,0.0,2.0,0.10853496078201605
322,0.8013333333333333,306.4,0.0,3.0,0.10853496078201605
323,1.2893333333333332,308.0,0.0,2.0,0.10853496078201605
324,1.1534666666666666,307.57142857142856,0.0,2.0,0.10853496078201605
325,0.6981333333333334,303.0,0.0,2.0,0.10853496078201605
326,0.11893333333333335,301.0,0.0,2.0,0.10853496078201605
327,0.11893333333333335,301.0,0.0,3.0,0.10853496078201605
328,0.11893333333333335,301.0,0.0,2.0,0.10853496078201605
329,0.11893333333333335,301.0,0.0,2.0,0.10953496078201605
330,0.11893333333333335,301.0,0.0,2.0,0.11053496078201605
331,0.11893333333333335,301.0,0.0,2.0,0.11153496078201605
332,0.12133333333333333,301.0,0.0,2.0,0.11253496078201604
333,0.12186666666666665,301.0,0.0,2.0,0.11353496078201604
334,0.12346666666666667,301.0,0.0,2.0,0.11453496078201604
335,0.12453333333333333,301.0,0.0,2.0,0.11553496078201604
336,0.1256,301.0,0.0,2.0,0.11653496078201604
337,0.12693333333333334,301.0,0.0,3.0,0.11753496078201604
338,0.12746666666666667,301.0,0.0,2.0,0.11853496078201604
339,0.12906666666666666,301.0,0.0,2.0,0.11953496078201604
340,0.13013333333333332,301.0,0.0,2.0,0.12053496078201605
341,0.1312,301.0,0.0,3.0,0.12153496078201605
342,0.1322666666666667,301.0,0.0,2.0,0.12253496078201605
343,0.13293333333333335,301.0,0.0,2.0,0.12353496078201605
344,0.13466666666666666,301.0,0.0,3.0,0.12453496078201605
345,0.13573333333333332,301.0,0.0,2.0,0.12553496078201604
346,0.1368,301.0,0.0,2.0,0.12653496078201604
347,0.1378666666666667,301.0,0.0,2.0,0.12753496078201604
348,0.1396,301.5,0.0,3.0,0.12853496078201604
349,0.14026666666666668,302.0,0.0,2.0,0.12953496078201604
350,0.14133333333333334,302.0,0.0,2.0,0.13053496078201604
351,0.1424,302.0,0.0,2.0,0.13153496078201604
352,0.14346666666666666,302.0,0.0,2.0,0.13253496078201604
353,0.144,302.0,0.0,3.0,0.13353496078201604
354,0.1456,302.0,0.0,2.0,0.11193192887868995
355,0.14693333333333333,302.0,0.0,2.0,0.11193192887868995
356,0.148,302.0,0.0,2.0,0.10140863126853439
357,0.12346666666666667,302.0,0.0,2.0,0.10140863126853439
358,0.12346666666666667,302.0,0.0,3.0,0.10140863126853439
359,0.11226666666666667,302.0,0.0,2.0,0.10140863126853439
360,0.11226666666666667,302.0,0.0,2.0,0.10140863126853439
361,0.11226666666666667,302.5,0.0,2.0,0.10140863126853439
362,0.11226666666666667,303.0,0.0,2.0,0.09487600063669266
363,0.11226666666666667,303.0,0.0,2.0,0.09487600063669266
364,0.3090666666666667,305.0,0.0,3.0,0.08221851939083588
365,0.3024,304.0,0.0,2.0,0.08221851939083588
366,0.3024,304.0,0.0,2.0,0.08221851939083588
367,0.4328,303.0,0.0,2.0,0.08221851939083588
368,0.5765333333333332,304.0,0.0,3.0,0.08221851939083588
369,0.576,305.0,0.0,2.0,0.08221851939083588
370,0.6125333333333333,305.0,0.0,2.0,0.08221851939083588
371,0.9173333333333333,305.0,0.0,3.0,0.08221851939083588
372,0.7626666666666666,302.8,0.0,2.0,0.08221851939083588
373,0.6284,302.75,0.0,3.0,0.08221851939083588
374,0.9952,303.3333333333333,0.0,2.0,0.08221851939083588
375,1.5490666666666666,305.0,0.0,2.0,0.08223451939083588
376,1.542,307.77777777777777,0.0,3.0,0.08225851939083588
377,2.2926666666666664,310.0,0.0,2.0,0.08225851939083588
378,0.8928,306.6,0.0,3.0,0.08225851939083588
379,0.35733333333333334,304.0,0.0,2.0,0.08225851939083588
380,0.35733333333333334,304.0,0.0,2.0,0.08225851939083588
381,0.35733333333333334,304.0,0.0,2.0,0.08228251939083588
382,0.1352,302.0,0.0,2.0,0.08229851939083588
383,0.22533333333333333,302.0,0.0,2.0,0.08229851939083588
384,0.22533333333333333,302.0,0.0,3.0,0.08229851939083588
385,0.1352,302.0,0.0,3.0,0.08229851939083588
386,0.09013333333333334,302.0,0.0,2.0,0.08229851939083588
387,0.09013333333333334,302.0,0.0,2.0,0.08229851939083588
388,0.09013333333333334,302.0,0.0,3.0,0.08229851939083588
389,0.09013333333333334,302.0,0.0,2.0,0.08231451939083588
390,0.09013333333333334,302.0,0.0,2.0,0.08233851939083588
391,0.09013333333333334,302.0,0.0,2.0,0.08235451939083588
392,0.09013333333333334,302.0,0.0,2.0,0.08237051939083588
393,0.09013333333333334,302.0,0.0,3.0,0.08238651939083588
394,0.0912,302.0,0.0,2.0,0.08240251939083587
395,0.0912,302.0,0.0,2.0,0.08242651939083588
396,0.0912,302.0,0.0,2.0,0.08244251939083588
397,0.0912,302.0,0.0,2.0,0.08245851939083587
398,0.0912,302.5,0.0,2.0,0.08247451939083587
399,0.0912,303.0,0.0,3.0,0.08
400,0.0912,303.0,0.0,2.0,0.08
401,0.0912,302.5,0.0,2.0,0.08
402,0.088,302.0,0.0,2.0,0.08
403,0.088,302.0,0.0,2.0,0.08
404,0.088,302.0,0.0,2.0,0.08
405,0.088,302.0,0.0,3.0,0.08
406,0.088,302.0,0.0,2.0,0.08
407,0.088,302.0,0.0,2.0,0.080016
408,0.088,301.5,0.0,2.0,0.080032
409,0.088,301.0,0.0,2.0,0.080048
410,0.088,301.0,0.0,3.0,0.080064
411,0.088,301.5,0.0,2.0,0.08008
412,0.088,302.0,0.0,2.0,0.080104
413,0.088,302.0,0.0,2.0,0.08012
414,0.2778666666666667,304.0,0.0,2.0,0.080136
415,0.2778666666666667,304.0,0.0,2.0,0.08
416,0.2778666666666667,304.0,0.0,3.0,0.08
417,0.4244,304.0,0.0,2.0,0.08
418,0.5658666666666666,303.0,0.0,2.0,0.08
419,0.5658666666666666,302.0,0.0,2.0,0.08
420,0.6072,302.0,0.0,3.0,0.08
421,0.6381333333333333,304.0,0.0,2.0,0.08
422,0.47933333333333333,306.0,0.0,2.0,0.08
423,0.6432,306.0,0.0,3.0,0.08
424,0.6504,306.0,0.0,2.0,0.08
425,0.6181333333333334,304.0,0.0,2.0,0.08
426,0.6493333333333333,304.0,0.0,2.0,0.08
427,0.6504,304.0,0.0,3.0,0.08
428,0.6488,305.25,0.0,2.0,0.08
429,0.6525333333333333,306.5,0.0,2.0,0.08
430,0.6525333333333333,306.5,0.0,3.0,0.08
431,0.3690666666666667,306.0,0.0,2.0,0.08
432,0.7764,305.4,0.0,2.0,0.08
433,1.2130666666666665,306.0,0.0,3.0,0.08
434,1.3464,305.5,0.0,2.0,0.08
435,1.2544,303.75,0.0,2.0,0.08
436,0.87,304.8,0.0,3.0,0.08
437,0.4844,303.25,0.0,3.0,0.08
438,0.25093333333333334,302.6666666666667,0.0,2.0,0.08
439,0.984,305.3333333333333,0.0,2.0,0.08
440,0.8885333333333333,304.6666666666667,0.0,3.0,0.08
441,0.7917333333333334,304.6666666666667,0.0,2.0,0.081
442,0.67,306.25,0.0,3.0,0.082
443,1.1464,307.14285714285717,0.0,2.0,0.083
444,1.2610666666666666,305.75,0.0,3.0,0.084
445,1.0950666666666664,303.85714285714283,0.0,2.0,0.085
446,0.0912,302.0,0.0,3.0,0.086
447,0.09226666666666668,302.0,0.0,2.0,0.087
448,0.24906666666666666,302.6666666666667,0.0,3.0,0.088
449,0.28453333333333336,304.0,0.0,2.0,0.089
450,0.2869333333333333,304.0,0.0,2.0,0.09
451,0.5637333333333334,303.5,0.0,3.0,0.091
452,0.6793333333333333,303.8,0.0,2.0,0.092
453,0.8157333333333334,303.6666666666667,0.0,3.0,0.093
454,0.9194666666666668,303.6666666666667,0.0,2.0,0.094
455,1.2344,307.0,0.0,2.0,0.094
456,0.82,306.6,0.0,3.0,0.094
457,0.4676,303.5,0.0,2.0,0.094
458,0.2518666666666667,302.3333333333333,0.0,3.0,0.094
459,0.396,302.0,0.0,3.0,0.094
460,0.36693333333333333,304.0,0.0,2.0,0.094
461,0.3368,303.0,0.0,2.0,0.094
462,0.3589333333333333,303.0,0.0,2.0,0.095
463,0.4516,303.0,0.0,2.0,0.096
464,0.5970666666666667,303.0,0.0,3.0,0.097
465,0.6037333333333333,302.0,0.0,2.0,0.098
466,0.6282666666666666,303.0,0.0,2.0,0.099
467,0.4936,303.0,0.0,2.0,0.1
468,0.6598666666666666,304.0,0.0,3.0,0.101
469,0.944,307.3333333333333,0.0,2.0,0.101
470,0.9061333333333333,307.3333333333333,0.0,2.0,0.101
471,1.0789333333333335,306.42857142857144,0.0,2.0,0.101
472,0.982,305.1666666666667,0.0,3.0,0.101
473,0.7094666666666667,304.4,0.0,2.0,0.101
474,0.21333333333333335,302.3333333333333,0.0,2.0,0.101
475,0.1112,302.0,0.0,2.0,0.101
476,0.1112,302.0,0.0,2.0,0.102
477,0.1112,302.0,0.0,3.0,0.103
478,0.1112,302.0,0.0,2.0,0.104
479,0.11226666666666667,302.0,0.0,2.0,0.105
480,0.1136,302.0,0.0,2.0,0.106
481,0.11466666666666667,302.0,0.0,2.0,0.107
482,0.11573333333333333,302.0,0.0,2.0,0.108
483,0.11626666666666667,302.0,0.0,2.0,0.109
484,0.11786666666666666,302.0,0.0,2.0,0.11
485,0.11893333333333335,302.0,0.0,2.0,0.11
486,0.12026666666666667,302.0,0.0,2.0,0.11
487,0.12133333333333333,302.0,0.0,2.0,0.110016
488,0.12133333333333333,302.0,0.0,3.0,0.110032
489,0.12133333333333333,302.0,0.0,2.0,0.110048
490,0.12133333333333333,302.0,0.0,2.0,0.110048
491,0.12133333333333333,302.0,0.0,2.0,0.110048
492,0.12133333333333333,302.0,0.0,2.0,0.110072
493,0.12133333333333333,302.0,0.0,2.0,0.110088
494,0.12133333333333333,302.0,0.0,2.0,0.110104
